Administrative;Administrative_Duration;Informational;Informational_Duration;ProductRelated;ProductRelated_Duration;BounceRates;ExitRates;PageValues;SpecialDay;Month;OperatingSystems;Browser;Region;TrafficType;VisitorType;Weekend;Revenue
0;0;0;0;5;43.2;0.08;0.12;0;0;Jul;2;2;3;13;Returning_Visitor;TRUE;FALSE
5;106.8;0;0;84;1.242.776.046;0;0.006589147;417.431.402;0;Nov;1;1;2;4;Returning_Visitor;TRUE;FALSE
10;7.006.333.333;0;0;29;4.897.845.238;0;0.015740741;0.700155006;0;Sep;3;2;1;5;Returning_Visitor;TRUE;FALSE
0;0;0;0;6;222.4;0;0.033333333;6.355.337.685;0;Jul;1;1;4;4;Returning_Visitor;TRUE;FALSE
3;102.6;0;0;35;8.718.333.333;0;0.002631579;0;0;Oct;1;1;1;2;New_Visitor;TRUE;FALSE
6;134.36;0;0;22;5.689.683.333;0.017391304;0.021614907;1.239.204.312;0;Sep;1;2;6;2;Returning_Visitor;TRUE;TRUE
0;0;0;0;2;93.6;0;0.05;0;0;Oct;2;4;1;2;Returning_Visitor;TRUE;FALSE
1;28.Feb;0;0;2;0;0.066666667;0.133333333;0;0;June;1;8;2;3;New_Visitor;TRUE;FALSE
8;1.013.171.429;4;3.539.666.667;90;4.984.371.429;0.042666667;0.066033333;1.464.010.432;0;Aug;2;2;3;13;Returning_Visitor;TRUE;FALSE
8;131;0;0;32;5.330.633.333;0.008108108;0.051351351;0;0;Aug;2;2;2;1;Returning_Visitor;TRUE;FALSE
2;17.Feb;0;0;0;0;0;0.05;0;0;Sep;2;2;2;6;New_Visitor;TRUE;TRUE
0;0;0;0;4;14.Feb;0.1;0.15;0;0;Oct;1;1;1;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;6;111.6;0;0.016666667;249.184.548;0;Oct;1;2;3;2;Returning_Visitor;TRUE;TRUE
5;140.6;0;0;16;423.5;0.0125;0.0125;0;0;Aug;3;2;1;3;Returning_Visitor;TRUE;FALSE
9;216.23;1;140.5;310;8.468.339.278;0.002821317;0.012414294;0.875047932;0;Sep;2;10;3;2;Returning_Visitor;TRUE;FALSE
3;273.66;0;0;24;7.516.266.667;0.004571429;0.024838095;1.485.337.253;0;Jul;3;2;2;1;Returning_Visitor;TRUE;FALSE
5;32.6;0;0;70;9.397.833.333;0;0.002702703;0;0;Aug;2;4;1;5;New_Visitor;TRUE;TRUE
4;381.8;0;0;1;31.2;0;0.04;0;0;Sep;2;4;4;2;Returning_Visitor;TRUE;FALSE
0;0;1;0;14;331.55;0.013333333;0.017777778;0;0;June;1;1;1;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;31;8.814.416.667;0.017204301;0.02609319;0;0;Oct;3;2;2;13;Returning_Visitor;TRUE;FALSE
4;423.1;0;0;16;982.6;0;0.005263158;0;0;Nov;3;2;2;20;Returning_Visitor;TRUE;FALSE
0;0;0;0;16;1.295.833.333;0.075;0.0875;0;0;June;3;2;1;13;Returning_Visitor;TRUE;FALSE
1;38.2;0;0;24;1.282.953.333;0.034782609;0.049565217;0;0;Nov;2;2;4;1;Returning_Visitor;TRUE;FALSE
0;0;1;11;54;1.299.196.667;0.003636364;0.022545455;0;0;Sep;1;1;3;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;16;340.65;0.060416667;0.063690476;0;0;Sep;3;2;2;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;4;39.95;0;0.05;0;0;Jul;3;2;1;4;Returning_Visitor;TRUE;FALSE
6;107.04;3;53.2;114;50.666.611;0.006666667;0.016180556;0;0;Nov;3;2;3;3;Returning_Visitor;TRUE;FALSE
3;23;0;0;16;431.9;0.010526316;0.033684211;0;0;Jul;2;2;7;13;Returning_Visitor;TRUE;FALSE
12;2.555.166.667;0;0;38;4.368.583.333;0;0.010852713;0;0;Oct;2;2;7;5;Returning_Visitor;TRUE;FALSE
4;34.2;0;0;27;8.096.933.333;0.023214286;0.033826531;276.509.675;0;Sep;3;2;4;13;Returning_Visitor;TRUE;FALSE
0;0;0;0;37;456.15;0.121621622;0.131891892;0;0;Jul;3;2;1;3;Returning_Visitor;TRUE;FALSE
4;234.3;0;0;2;11.Jan;0;0.04;0;0;Oct;1;1;8;5;New_Visitor;TRUE;FALSE
4;20;0;0;34;4.612.333.333;0;0.022685185;0;0;Jul;2;4;1;4;Returning_Visitor;TRUE;FALSE
3;142.2;0;0;24;755;0;0.007407407;0;0;Oct;2;5;7;2;New_Visitor;TRUE;FALSE
1;14.Feb;0;0;22;839.568.189;0;0.000952381;6.058.437.066;0;Nov;3;2;3;2;New_Visitor;TRUE;TRUE
6;7.851.333.333;1;63.4;110;1.691.236.147;0.003448276;0.019359924;1.918.310.758;0;Aug;2;2;7;4;Returning_Visitor;TRUE;FALSE
4;117.32;2;15;230;6.978.613.711;0.015327635;0.036530714;0;0;Jul;2;2;6;1;Returning_Visitor;TRUE;FALSE
9;1104.2;0;0;36;1.826.441.667;0.007317073;0.012601626;0;0;Oct;1;1;3;2;Returning_Visitor;TRUE;FALSE
1;56.4;1;14.Feb;24;1.183.826.667;0;0.005128205;0;0;Jul;2;2;8;2;New_Visitor;TRUE;FALSE
0;0;0;0;153;4.565.930.621;0.00130719;0.006432173;6.189.215.434;0;Aug;2;2;4;1;Returning_Visitor;TRUE;TRUE
3;73.6;0;0;10;104.95;0;0.001851852;0;0;Oct;3;2;3;2;Returning_Visitor;TRUE;FALSE
3;152;1;64.4;9;358.4;0;0.015384615;0;0;Oct;2;2;1;2;New_Visitor;TRUE;FALSE
12;2.176.491.228;4;1.009.733.333;38;1.639.069.361;0.02173913;0.031621722;5.287.005.762;0;Sep;3;2;6;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;12;223.8;0.027777778;0.017777778;0;0;Jul;1;1;2;4;Returning_Visitor;TRUE;FALSE
1;0;1;66.4;14;6.683.166.667;0.014285714;0.028571429;4.489.345.937;0;Oct;4;2;1;20;Returning_Visitor;TRUE;TRUE
5;60.8;0;0;3;20.Jun;0;0.033333333;0;0;Aug;2;5;5;2;New_Visitor;TRUE;FALSE
2;2.805.714.286;0;0;73;2.260.857.143;0.002666667;0.018933333;0;0;June;2;2;7;4;Returning_Visitor;TRUE;FALSE
5;87.8;0;0;38;8.424.235.931;0;0.011382114;5.228.594.057;0;Oct;1;1;1;2;Returning_Visitor;TRUE;TRUE
7;58.6;0;0;20;5.858.833.333;0.017391304;0.044637681;0;0;Jul;1;1;1;4;Returning_Visitor;TRUE;FALSE
0;0;0;0;12;5.996.133.333;0;0.020833333;0;0;Nov;2;2;4;20;Returning_Visitor;TRUE;FALSE
2;213.6;4;108;19;9.893.333.333;0.029166667;0.0375;0;0;June;1;1;1;2;Returning_Visitor;TRUE;FALSE
1;52.4;0;0;13;447.2;0;0.007692308;4.230.391.708;0;Aug;1;1;1;20;Returning_Visitor;TRUE;TRUE
4;169.2;0;0;14;3.154.666.667;0;0.011111111;3.475.023.292;0;Jul;2;2;1;2;Returning_Visitor;TRUE;TRUE
2;15;0;0;11;2.234.666.667;0;0.028571429;0;0;Sep;2;2;3;6;New_Visitor;TRUE;TRUE
2;298.2;0;0;48;1.850.116.667;0.004081633;0.004421769;756.292.207;0;Nov;1;1;2;2;Returning_Visitor;TRUE;TRUE
2;53.4;0;0;3;66.4;0;0.04;0;0;Oct;1;1;4;3;Returning_Visitor;TRUE;FALSE
2;46.4;0;0;30;2.559.433.333;0.027586207;0.064367816;0;0;Sep;3;2;6;1;Returning_Visitor;TRUE;FALSE
11;1.698.833.333;2;160.4;25;489.15;0.0125;0.0171875;0;0;Aug;3;2;3;5;Returning_Visitor;TRUE;FALSE
0;0;0;0;17;4.777.166.667;0;0;0;0;Sep;2;2;6;2;New_Visitor;TRUE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Oct;3;2;2;3;New_Visitor;TRUE;FALSE
4;48.8;0;0;11;344.8;0.015384615;0.054395604;0;0;Oct;3;2;1;4;Returning_Visitor;TRUE;FALSE
15;3.045.833.333;0;0;33;7.612.233.333;0.007619048;0.020793651;0;0;Oct;3;2;1;3;Returning_Visitor;TRUE;FALSE
2;28.Feb;0;0;7;212.5;0;0.007407407;9.401.683.315;0;Nov;2;2;3;2;New_Visitor;TRUE;TRUE
2;82.6;6;316;34;1.446.733.333;0;0.002439024;0;0;Oct;4;1;4;2;New_Visitor;TRUE;FALSE
1;29.2;0;0;0;0;0;0.066666667;0;0;Nov;1;1;4;2;Returning_Visitor;TRUE;TRUE
5;419;0;0;14;3.621.029.825;0.022916667;0.021979167;3.164.088.313;0;Jul;3;2;3;2;Returning_Visitor;TRUE;TRUE
0;0;0;0;14;4.221.333.333;0.071428571;0.103333333;0;0;Jul;3;2;4;3;Returning_Visitor;TRUE;FALSE
3;80.6;0;0;37;9.364.166.667;0;0.005128205;0;0;Jul;1;1;4;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;10;3.491.111.111;0.02;0.02;8.839.170.518;0;Oct;3;2;1;20;Returning_Visitor;TRUE;TRUE
1;32.2;0;0;32;3.964.714.286;0.021212121;0.050688705;0;0;Jul;1;1;2;3;Returning_Visitor;TRUE;FALSE
8;296.86;8;179.5;157;1.609.330.941;0.007903295;0.027247449;2.051.882.078;0;June;2;2;1;5;Returning_Visitor;TRUE;FALSE
0;0;0;0;3;135;0;0.066666667;0;0;June;1;1;6;1;Returning_Visitor;TRUE;FALSE
10;1.689.066.667;2;18.Apr;36;8.538.502.721;0;0.007751938;56.479.944;0;Oct;3;2;3;2;Returning_Visitor;TRUE;FALSE
5;3.444.242.424;0;0;103;1.843.759.347;0;0.019613005;0;0;June;2;4;1;2;Returning_Visitor;TRUE;FALSE
3;84.5;0;0;346;1.254.177.628;0.001709402;0.006473478;5.177.106.841;0;Aug;2;2;3;1;Returning_Visitor;TRUE;TRUE
1;28.Feb;0;0;35;9.426.879.221;0.017142857;0.035442177;8.435.206.908;0;Sep;1;1;1;2;Returning_Visitor;TRUE;FALSE
2;58.4;0;0;24;589.8;0.032098765;0.05617284;1.696.968.944;0;Sep;2;2;1;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;7;159.2;0.085714286;0.128571429;0;0;Aug;3;3;3;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;20;1.413.768.571;0.025;0.038472222;0;0;June;1;2;3;1;Returning_Visitor;TRUE;FALSE
0;0;3;135;32;8.041.899.134;0.029946524;0.03546327;4.027.998.418;0;Oct;1;1;6;2;Returning_Visitor;TRUE;FALSE
1;27.Feb;0;0;71;1.722.721.127;0.005555556;0.034027778;0;0;Jul;2;2;7;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;22;657.42;0.021212121;0.046969697;0;0;Jul;3;2;3;4;Returning_Visitor;TRUE;FALSE
4;19.Aug;0;0;2;10;0.0125;0.034166667;0;0;Sep;1;1;6;5;New_Visitor;TRUE;TRUE
0;0;0;0;37;1.530.006.667;0;0.005555556;0;0;Oct;2;2;2;2;Returning_Visitor;TRUE;FALSE
4;1.430.666.667;1;6.May;74;1.294.405;0.002666667;0.010666667;0;0;Aug;2;2;3;1;Returning_Visitor;TRUE;FALSE
4;65.68;1;42.4;12;285.68;0.015384615;0.038461538;0;0;Aug;2;6;4;3;Returning_Visitor;TRUE;FALSE
2;115.2;0;0;7;211.1;0;0;0;0;Jul;2;2;2;2;New_Visitor;TRUE;FALSE
0;0;0;0;4;159.2;0.05;0.066666667;0;0;June;3;2;5;13;Returning_Visitor;TRUE;FALSE
0;0;0;0;4;72;0;0;3.534.967.016;0;Sep;3;2;3;2;Returning_Visitor;TRUE;TRUE
3;145.2;0;0;28;4.250.969.048;0;0.002380952;0;0;Oct;3;2;7;11;New_Visitor;TRUE;FALSE
2;49.4;0;0;45;152.614.119;0;0.004444444;1.176.165.932;0;Sep;2;2;3;2;Returning_Visitor;TRUE;TRUE
4;123.4;0;0;38;585.37;0.017948718;0.033333333;0;0;Jul;1;1;3;3;Returning_Visitor;TRUE;FALSE
11;2.513.090.909;2;1655.4;80;1.249.048.358;0.003571429;0.013743735;8.517.221.252;0;Sep;3;2;4;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;5;8.986.666.667;0.04;0.06;0;0;Jul;3;2;5;4;Returning_Visitor;TRUE;FALSE
0;0;0;0;3;54.4;0.066666667;0.133333333;0;0;Jul;3;2;4;3;Returning_Visitor;TRUE;FALSE
3;38.3;0;0;18;929.2;0;0.010884354;0;0;Jul;2;2;5;2;Returning_Visitor;TRUE;FALSE
7;136.5;1;42.4;120;7.604.397.831;0.015762274;0.030675226;3.996.742.423;0;Jul;2;2;2;1;Returning_Visitor;TRUE;TRUE
4;275.1;2;43.4;31;1.108.653.333;0.006060606;0.012121212;0;0;Sep;3;2;1;13;Returning_Visitor;TRUE;FALSE
0;0;0;0;8;232;0;0.025;0;0;Jul;1;2;1;2;Returning_Visitor;TRUE;FALSE
2;64.4;0;0;15;4.435.666.667;0;0.00625;1.663.735.531;0;June;1;1;1;5;New_Visitor;TRUE;FALSE
2;31.2;2;468.4;15;1388;0.003703704;0.063333333;121.360.201;0;Jul;2;2;5;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;17;557.4;0;0.011111111;8.393.274.289;0;Sep;2;2;2;2;New_Visitor;TRUE;TRUE
3;23.Feb;0;0;24;8.094.333.333;0.0128;0.021333333;0;0;Aug;3;2;1;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;2;30.Apr;0;0.066666667;2.147.899.475;0;Oct;1;8;6;20;Returning_Visitor;TRUE;TRUE
1;68.6;1;29.2;97;4.318.668.082;0.002520046;0.013784185;0;0;Jul;2;4;2;2;Returning_Visitor;TRUE;FALSE
2;8.933.333.333;0;0;22;5.025.083.333;0;0.018695652;0;0;Sep;3;2;2;2;Returning_Visitor;TRUE;FALSE
7;667.25;0;0;4;101.8;0;0.01;0;0;Jul;3;2;6;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Aug;2;2;1;4;Returning_Visitor;TRUE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Oct;1;1;1;1;New_Visitor;TRUE;FALSE
3;23;0;0;3;1225.2;0;0.04;1.099.901.844;0;Sep;2;2;1;1;Returning_Visitor;TRUE;TRUE
1;4;0;0;28;8.776.666.667;0;0.003571429;0;0;Nov;2;2;9;2;New_Visitor;TRUE;FALSE
2;165.2;0;0;36;983.425;0;0.010526316;0;0;Aug;2;4;8;6;New_Visitor;TRUE;FALSE
2;191.4;0;0;7;7.895.333.333;0.025;0.0375;0;0;Nov;3;3;3;5;Returning_Visitor;TRUE;FALSE
5;69.6;3;53;6;92.7;0;0.02;0;0;Jul;2;6;1;3;New_Visitor;TRUE;FALSE
3;98.1;2;28.Feb;130;4.994.848.002;0.019799499;0.036825949;0;0;Sep;2;2;4;1;Returning_Visitor;TRUE;FALSE
0;0;2;5;5;122.4;0.028571429;0.042857143;0;0;Jul;3;2;2;4;Returning_Visitor;TRUE;FALSE
2;88.6;0;0;59;458.61;0.006779661;0.007605389;0;0;Aug;3;2;1;4;Returning_Visitor;TRUE;FALSE
1;85.1;0;0;8;1.942.285.714;0.075;0.078125;0;0;Nov;3;3;1;1;Returning_Visitor;TRUE;FALSE
0;0;2;91.2;24;1.017.775.758;0.052564103;0.049224806;0;0;Nov;2;2;9;20;Returning_Visitor;TRUE;FALSE
2;91.9;0;0;6;273.8;0;0.005;0;0;Sep;3;2;1;2;New_Visitor;TRUE;FALSE
2;99.2;0;0;7;1.069.666.667;0.025;0.015;0;0;Oct;3;2;1;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;13;338.2;0.030769231;0.069230769;0;0;Oct;1;1;4;4;Returning_Visitor;TRUE;FALSE
6;128.5;1;0;32;7.967.066.667;0.027027027;0.041441441;0;0;Nov;2;4;1;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;51;507.5;0.007843137;0.011671335;1.201.221.257;0;Oct;3;2;1;1;Returning_Visitor;TRUE;TRUE
5;415.55;0;0;115;4.424.621.667;0.004273504;0.023036223;1.329.131.586;0;Aug;2;4;4;1;Returning_Visitor;TRUE;TRUE
5;115.8;0;0;60;1516.73;0.007936508;0.01982092;0;0;Aug;2;2;4;3;Returning_Visitor;TRUE;FALSE
1;169.2;0;0;24;1.433.163.333;0.008333333;0.006944444;0;0;Aug;3;2;3;4;Returning_Visitor;TRUE;TRUE
0;0;0;0;19;4.477.166.667;0;0.011111111;0;0;Sep;3;2;1;2;Returning_Visitor;TRUE;FALSE
14;2.607.361.111;3;186.5;51;2.921.902.778;0.013661202;0.02989071;8.339.171.985;0;Nov;4;2;7;1;Returning_Visitor;TRUE;TRUE
3;92.6;0;0;9;626.6;0;0.024242424;0;0;Nov;2;2;5;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;5;0;0.2;0.2;0;0;Jul;3;2;3;1;Returning_Visitor;TRUE;FALSE
0;0;2;39.4;6;1.699.666.667;0;0.00625;0;0;Jul;2;2;3;2;Returning_Visitor;TRUE;FALSE
3;5.006.666.667;0;0;159;2.184.484.938;0.001851852;0.005588342;0;0;Oct;2;2;4;4;Returning_Visitor;TRUE;FALSE
18;608.14;6;733.8;168;4.948.398.759;0.006631763;0.013527508;1.015.064.372;0;Aug;2;2;3;1;Returning_Visitor;TRUE;FALSE
2;23.Feb;0;0;11;119.2;0;0.015384615;0;0;Sep;2;2;2;2;New_Visitor;TRUE;FALSE
0;0;0;0;31;493.58;0;0.006451613;0;0;Sep;2;2;3;2;Returning_Visitor;TRUE;FALSE
10;5.156.133.333;3;85.14;50;1558.62;0.003636364;0.011878788;1.212.586.885;0;Aug;3;2;4;4;Returning_Visitor;TRUE;TRUE
2;20.Feb;0;0;16;357.4;0;0.011111111;0;0;Oct;2;2;2;2;New_Visitor;TRUE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Jul;3;2;1;4;Returning_Visitor;TRUE;FALSE
0;0;0;0;22;1.190.941.667;0;0.003174603;0;0;Nov;3;2;2;6;New_Visitor;TRUE;FALSE
2;182.4;0;0;27;1.165.944.762;0;0.007407407;0;0;Nov;2;4;6;11;New_Visitor;TRUE;FALSE
2;33.2;0;0;1;7;0;0;0;0;Oct;2;5;3;2;New_Visitor;TRUE;FALSE
0;0;0;0;9;152;0.111111111;0.155555556;0;0;Jul;2;2;7;1;Returning_Visitor;TRUE;FALSE
2;36.2;0;0;22;1.805.083.333;0;0.008695652;3.586.636.448;0;Sep;2;2;1;2;Returning_Visitor;TRUE;TRUE
13;9.135.222.222;3;141.88;29;1.293.652.222;0.002631579;0.020570175;1.483.746.347;0;Aug;2;2;4;2;Returning_Visitor;TRUE;FALSE
6;1.800.666.667;0;0;3;111.8;0;0.007142857;0;0;Aug;2;2;9;5;New_Visitor;TRUE;FALSE
5;74.4;0;0;140;2.810.797.158;0.001909722;0.016226074;0;0;Sep;2;2;3;4;Returning_Visitor;TRUE;FALSE
0;0;0;0;2;252.8;0;0.1;0;0;Oct;2;5;9;13;Returning_Visitor;TRUE;FALSE
0;0;0;0;40;589.5;0.018333333;0.034416667;0;0;Aug;3;2;1;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;June;3;2;1;1;Returning_Visitor;TRUE;FALSE
7;1.866.666.667;7;7.900.066.667;57;1.720.444.748;0.000980392;0.007866316;3.801.048.407;0;Sep;3;2;6;2;Returning_Visitor;TRUE;FALSE
0;0;1;0;65;9.348.704.274;0.008080808;0.036336088;0;0;Oct;1;1;3;2;Returning_Visitor;TRUE;FALSE
1;0;0;0;3;58.6;0;0.05;1.133.238.614;0;Oct;2;2;9;2;Returning_Visitor;TRUE;TRUE
1;52.4;0;0;16;176.1;0;0.011764706;0;0;Aug;1;1;1;5;Returning_Visitor;TRUE;FALSE
3;5;0;0;16;2.463.933.333;0.044444444;0.075925926;0;0;Oct;3;2;1;4;Returning_Visitor;TRUE;FALSE
0;0;0;0;4;90.8;0;0.025;0;0;Oct;1;1;3;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;71;1057.2;0.122222222;0.129580026;0;0;June;3;2;2;13;Returning_Visitor;TRUE;FALSE
0;0;0;0;25;1.017.966.667;0.008333333;0.017361111;0;0;Aug;3;2;4;1;Returning_Visitor;TRUE;FALSE
7;143.28;0;0;27;7.872.433.333;0.005882353;0.044117647;0;0;Sep;1;2;3;1;Returning_Visitor;TRUE;FALSE
3;79.4;0;0;11;394;0;0.005555556;0;0;Aug;3;2;3;1;Returning_Visitor;TRUE;FALSE
4;21.Jan;2;341.6;92;2.668.712.121;0.018556202;0.047858483;0;0;Aug;2;2;1;3;Returning_Visitor;TRUE;FALSE
12;4.301.570.175;14;622.4;85;3.684.855.282;0.000934579;0.009959744;3.445.943.549;0;Nov;3;2;1;2;Returning_Visitor;TRUE;FALSE
1;71.6;0;0;28;5.598.666.667;0.003448276;0.013793103;0;0;Nov;2;2;1;1;Returning_Visitor;TRUE;FALSE
4;96.4;2;53.4;9;338.34;0;0.013333333;0;0;Oct;1;1;3;5;New_Visitor;TRUE;FALSE
3;67.4;0;0;4;51.3;0;0.028571429;0;0;Oct;2;2;1;2;New_Visitor;TRUE;FALSE
6;52.7;0;0;88;1.568.533.333;0;0.005128205;0;0;June;2;5;1;2;Returning_Visitor;TRUE;FALSE
10;215.244.507;2;2.451.714.286;101;3.558.576.942;0.008636364;0.012040588;3.087.227.217;0;Sep;3;2;1;2;Returning_Visitor;TRUE;TRUE
0;0;0;0;2;0;0.2;0.2;0;0;Oct;3;2;1;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;55;8.725.916.667;0;0.001212121;0;0;Aug;2;4;1;4;New_Visitor;TRUE;FALSE
2;76.6;0;0;16;3.684.666.667;0;0.021568627;0;0;Oct;4;1;4;1;Returning_Visitor;TRUE;FALSE
10;2.147.833.333;3;30.2;52;1.968.942.963;0.004166667;0.023015892;1.775.267.237;0;June;3;3;3;2;Returning_Visitor;TRUE;TRUE
0;0;0;0;1;0;0.2;0.2;0;0;Sep;2;2;6;1;Returning_Visitor;TRUE;FALSE
3;420.1;2;14.Feb;32;591.72;0.032432432;0.043745174;0;0;Oct;1;1;1;3;Returning_Visitor;TRUE;FALSE
1;156.2;0;0;3;50.4;0;0;9.297.624.144;0;Oct;2;2;7;2;Returning_Visitor;TRUE;TRUE
4;2.641.333.333;1;152.2;47;9.061.166.667;0;0.002614379;0;0;Aug;3;2;3;2;New_Visitor;TRUE;FALSE
1;20.Feb;0;0;6;1561.2;0.028571429;0.057142857;0;0;Nov;4;2;3;1;Returning_Visitor;TRUE;FALSE
4;242.8;0;0;7;238.6;0.018181818;0.063636364;0;0;Oct;2;2;1;2;Returning_Visitor;TRUE;FALSE
2;91.65;0;0;11;5.533.433.333;0.015384615;0.023589744;1.162.063.524;0;Oct;1;1;3;4;Returning_Visitor;TRUE;FALSE
4;1.105.666.667;0;0;28;1203.72;0.00625;0.0125;0;0;Nov;2;2;5;2;New_Visitor;TRUE;FALSE
3;47.8;0;0;33;4.511.890.072;0;0.00240967;0;0;Aug;1;1;2;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;20;6.003.966.667;0.023333333;0.04;0;0;Aug;3;2;2;13;Returning_Visitor;TRUE;FALSE
0;0;0;0;53;9.521.598.198;0.015839126;0.037802052;0;0;Jul;3;2;8;1;Returning_Visitor;TRUE;FALSE
1;22.Feb;0;0;34;606.2;0;0.001388889;1.792.983.378;0;Oct;2;2;7;3;New_Visitor;TRUE;FALSE
3;46.4;0;0;8;168.2;0;0.033333333;478.307.258;0;Oct;2;7;7;20;Returning_Visitor;TRUE;TRUE
0;0;0;0;9;145.9;0.022222222;0.074074074;0;0;June;1;1;2;3;Returning_Visitor;TRUE;FALSE
5;327.4;0;0;86;2.806.846.825;0.001532567;0.004061303;0;0;Oct;3;2;9;3;Returning_Visitor;TRUE;FALSE
4;183.6;0;0;19;457.9;0;0.022222222;0;0;Nov;1;1;1;4;Returning_Visitor;TRUE;FALSE
1;12.Jun;0;0;6;140.7;0;0.00952381;1.589.480.154;0;Jul;2;10;3;2;Returning_Visitor;TRUE;TRUE
1;20.Feb;0;0;6;204.4;0;0.028571429;0;0;Oct;2;7;3;5;New_Visitor;TRUE;FALSE
1;0;0;0;24;9.914.222.222;0;0.008333333;1.762.211.147;0;Nov;2;2;4;2;New_Visitor;TRUE;TRUE
1;150.2;1;31.Jul;7;93.9;0;0.005555556;0;0;Oct;1;2;3;2;New_Visitor;TRUE;FALSE
3;2.518.142.857;2;101.8;37;1.722.814.286;0.001025641;0.007997558;4.683.075.961;0;Oct;1;1;1;2;Returning_Visitor;TRUE;FALSE
2;119.8;1;22.Feb;15;643.5;0;0.005882353;0;0;Sep;3;2;1;5;Returning_Visitor;TRUE;FALSE
3;1.190.295.082;2;696.2;37;1.305.527.286;0.015384615;0.022135467;6.324.477.083;0;Aug;1;2;8;2;Returning_Visitor;TRUE;TRUE
5;62.6;0;0;15;272.5;0;0.011111111;0;0;Oct;1;1;1;2;New_Visitor;TRUE;FALSE
4;104.2;0;0;19;456.9;0;0.0125;0;0;Aug;2;2;8;6;New_Visitor;TRUE;FALSE
13;205.7;0;0;10;157.1;0.011764706;0.033333333;0;0;Oct;2;6;2;20;Returning_Visitor;TRUE;TRUE
0;0;0;0;3;66.4;0.066666667;0.1;0;0;June;3;2;6;11;Returning_Visitor;TRUE;FALSE
0;0;0;0;7;1.388.733.333;0;0;179.307.293;0;Nov;2;2;4;2;New_Visitor;TRUE;TRUE
6;3.609.166.667;4;114.2;17;806.65;0.01;0.015;0;0;June;2;10;3;5;New_Visitor;TRUE;FALSE
16;445.35;0;0;103;2.091.037.588;0.007894737;0.028165804;7.224.419.132;0;Oct;3;2;1;2;Returning_Visitor;TRUE;FALSE
3;37.2;1;0;3;14;0;0.033333333;0;0;Sep;2;7;7;2;New_Visitor;TRUE;FALSE
3;22.Feb;0;0;2;836.2;0;0.04;0;0;Sep;2;2;8;2;New_Visitor;TRUE;FALSE
1;0;0;0;28;219.8;0;0.037931034;0;0;Nov;2;2;1;1;Returning_Visitor;TRUE;FALSE
1;3.May;0;0;26;4.336.366.667;0;0.007692308;0;0;Jul;2;5;3;3;New_Visitor;TRUE;FALSE
0;0;2;5;13;3.542.833.333;0.035294118;0.037647059;6.875.226.072;0;Sep;3;2;4;4;Returning_Visitor;TRUE;FALSE
2;43.4;0;0;5;278;0;0.033333333;0;0;Aug;2;2;1;2;New_Visitor;TRUE;FALSE
2;57.4;2;69.4;13;1.316.533.333;0.011764706;0.05;0;0;Aug;2;2;3;4;Returning_Visitor;TRUE;FALSE
0;0;0;0;3;40.4;0;0.066666667;0;0;June;2;2;1;4;Returning_Visitor;TRUE;FALSE
1;26.Feb;1;6;28;6.775.333.333;0;0.019472789;0;0;Jul;1;1;6;1;Returning_Visitor;TRUE;TRUE
5;5.246.666.667;1;34.8;6;106.3;0;0.02;0;0;Oct;2;2;3;2;New_Visitor;TRUE;FALSE
0;0;0;0;1;19.Feb;0;0.1;0;0;Aug;1;1;1;1;Returning_Visitor;TRUE;FALSE
2;74.4;0;0;42;1.481.866.667;0.004761905;0.004761905;4.473.610.411;0;Oct;2;2;7;2;New_Visitor;TRUE;TRUE
2;287.2;0;0;16;4.732.833.333;0;0.002222222;0;0;Oct;2;2;1;2;New_Visitor;TRUE;FALSE
1;29.2;0;0;66;1.364.873.333;0.0171875;0.036488095;161.347.001;0;Jul;1;1;8;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;43;7.786.437.229;0.010232558;0.023197087;0;0;Jul;4;1;1;3;Returning_Visitor;TRUE;FALSE
2;70.6;0;0;27;2.130.157.143;0;0.007407407;7.951.302.667;0;Oct;2;2;1;3;New_Visitor;TRUE;TRUE
